companyNumber,recordType,companyStatus,numberOfOfficers,companyNameLenght,companyName
NF000688,1,C,0008,0027,NATIONAL CAR PARKS LIMITED<
NF000713,1,C,0000,0027,WARSOP POWER TOOLS LIMITED<
NF000727,1,C,0002,0033,TENNANTS TEXTILE COLOURS LIMITED<
NF000733,1,C,0006,0032,IRISH NATIONAL INSURANCE P.L.C.<
NF000741,1,C,0007,0035,ZURICH INTERNATIONAL (U K) LIMITED<
NF000751,1,C,0004,0037,MICHELIN TYRE PUBLIC LIMITED COMPANY<
NF000753,1,C,0000,0021,BROWN & ADAM LIMITED<
NF000761,1, ,0009,0024,BARBOUR THREADS LIMITED<
NF000762,1,C,0010,0043,BRITISH UNITED PROVIDENT ASSOCIATION - THE<
NF000767,1,C,0000,0030,ASSOCIATED NEWSPAPERS LIMITED<
NF000778,1,C,0000,0027,CARR'S FLOUR MILLS LIMITED<
NF000787,1,C,0018,0018,H. SAMUEL LIMITED<
NF000791,1, ,0011,0042,SEVENTH-DAY ADVENTIST ASSOCIATION LIMITED<
NF000797,1, ,0004,0019,COATS (UK) LIMITED<
NF000804,1,C,0000,0042,HOBART MANUFACTURING COMPANY LIMITED-THE.<
NF000815,1,C,0000,0056,MECHANICAL TAR-SPRAYING & GROUTING COMPANY LIMITED-THE.<
NF000842,1,C,0000,0034,"SCOTTISH ANIMAL PRODUCTS, LIMITED<"
NF000855,1,C,0001,0027,N.M.WILLIAMS SHIRT CO. LTD<
NF000859,1,C,0005,0028,HUGHES TOOL COMPANY LIMITED<
NF000862,1,C,0000,0029,OXYGENAIRE (BELFAST) LIMITED<
NF000878,1,C,0007,0055,ROLAND CARTIER (INTERNATIONAL SHOE COLLECTION) LIMITED<
NF000879,1,C,0007,0020,TARMAC (BA) LIMITED<
NF000881,1,C,0013,0031,SUN LIFE ASSURANCE SOCIETY PLC<
NF000882,1,C,0006,0027,MOORE PARAGON U.K. LIMITED<
NF000890,1,C,0005,0032,PILOT ASSURANCE COMPANY LIMITED<
NF000894,1,C,0007,0014,LOTUS LIMITED<
NF000909,1,C,0015,0026,MOBIL OIL COMPANY LIMITED<
NF000912,1, ,0005,0029,CRANE STOCKHAM VALVE LIMITED<
NF000913,1,C,0000,0017,LISMONA WEAR PLC<
NF000920,1,C,0005,0025,J.H.FENNER & CO. LIMITED<
NF000924,1,C,0018,0016,CHEVRON LIMITED<
NF000937,1,C,0000,0034,UNIVERSAL SEWING MACHINES LIMITED<
NF000941,1,C,0000,0044,"DICK'S ASBESTOS AND INSULATING CO., LIMITED<"
NF000952,1,C,0011,0023,DU PONT (U.K.) LIMITED<
NF000954,1,C,0000,0021,H.R.HOLFIELD LIMITED<
NF000960,1,C,0000,0028,K.R.P. PUBLICATIONS LIMITED<
NF000967,1,C,0000,0038,S. SMITH & SONS (RADIOMOBILE) LIMITED<
NF000968,1,C,0005,0026,LOMBARD NORTH CENTRAL PLC<
NF000992,1,C,0000,0025,"METAL UTILITIES, LIMITED<"
NF001005,1, ,0005,0015,B.O.C. LIMITED<
NF001015,1, ,0005,0021,AVERY BERKEL LIMITED<
NF001020,1,C,0000,0027,"ADAM G.BROWN & CO, LIMITED<"
NF001025,1, ,0006,0006,C & A<
NF001037,1,C,0000,0037,CONFEDERATION LIFE INSURANCE COMPANY<
NF001041,1,C,0000,0045,WM. R. STEWART & SONS (HACKLEMAKERS) LIMITED<
NF001053,1,C,0008,0032,HSBC ASSET FINANCE (UK) LIMITED<
NF001058,1,C,0013,0033,RAPID METAL DEVELOPMENTS LIMITED<
NF001096,1,C,0000,0017,IMET ONE LIMITED<
NF001101,1,C,0017,0032,BANK OF IRELAND FINANCE LIMITED<
NF001106,1,C,0000,0025,PUMP MAINTENANCE LIMITED<
NF001107,1,C,0001,0017,SCRUTTONS P.L.C.<
NF001113,1,C,0008,0036,JAEGER COMPANY'S SHOPS LIMITED- THE<
NF001120,1,C,0000,0026,STARRETT BUILDERS LIMITED<
NF001124,1, ,0000,0037,OTIS ELEVATOR PUBLIC LIMITED COMPANY<
NF001126,1, ,0008,0038,ZURICH LIFE ASSURANCE COMPANY LIMITED<
NF001149,1,C,0014,0055,NAVIGATORS AND GENERAL INSURANCE COMPANY LIMITED - THE<
NF001158,1,C,0000,0027,G.B BRITTON & SONS LIMITED<
NF001159,1, ,0000,0032,SECURICOR CASH SERVICES LIMITED<
NF001166,1,C,0000,0028,TILLEY INTERNATIONAL P.L.C.<
NF001167,1,C,0000,0022,J.G. THOMASON LIMITED<
NF001177,1,C,0008,0027,STYLETYPE PRINTING LIMITED<
NF001187,1,C,0004,0022,TELEPHONE RENTALS PLC<
NF001188,1,C,0005,0025,IRISH LIFE ASSURANCE PLC<
NF001204,1,C,0000,0024,EMERALD RECORDS LIMITED<
NF001211,1,C,0021,0034,"PERFORMING RIGHT SOCIETY, LIMITED<"
NF001219,1, ,0005,0034,SEA INSURANCE COMPANY LIMITED-THE<
NF001225,1, ,0004,0030,A.S. & D. ENTERPRISES LIMITED<
NF001268,1,C,0000,0028,MOTHERCAT (BRITAIN) LIMITED<
NF001273,1,C,0007,0035,MARLOWE CLEANERS (BELFAST) LIMITED<
NF001280,1,C,0012,0023,BRITISH GYPSUM LIMITED<
NF001281,1,C,0000,0033,ULSTER HARDWARE SUPPLIES LIMITED<
NF001297,1,C,0003,0062,SPORTING CLUB AND INVESTMENT COMPANY OF IRELAND LIMITED - THE<
NF001300,1,C,0000,0021,CIBA CLAYTON LIMITED<
NF001324,1, ,0003,0027,EASON & SON (N.I.) LIMITED<
NF001360,1,C,0016,0031,PA CONSULTING SERVICES LIMITED<
NF001369,1, ,0005,0038,READY MIXED CONCRETE (ULSTER) LIMITED<
NF001374,1, ,0000,0039,INTERNATIONAL TRAINING SERVICE LIMITED<
NF001382,1,C,0000,0029,PENSABAR INVESTMENTS LIMITED<
NF001383,1,C,0000,0022,LAFARGE CEMENT UK PLC<
NF001390,1, ,0006,0029,CARVILL CONSTRUCTION LIMITED<
NF001392,1,C,0000,0032,"OLLARD WESTCOMBE & CO., LIMITED<"
NF001394,1, ,0000,0022,LINCOLN ASSURANCE LTD<
NF001397,1,C,0000,0033,SPERRIN KNITTING COMPANY LIMITED<
NF001402,1,L,0002,0036,UNICORN ENGINEERING COMPANY LIMITED<
NF001420,1,C,0000,0029,NEW UNIVERSAL STORES LIMITED<
NF001425,1,C,0013,0031,BURMAH CASTROL TRADING LIMITED<
NF001426,1,C,0012,0023,"RADIO RENTALS LIMITED,<"
NF001427,1,C,0004,0035,MERCANTILE LEASING COMPANY LIMITED<
NF001431,1,C,0000,0040,PROVIDENT MUTUAL LIFE ASSURANCE LIMITED<
NF001437,1,C,0003,0043,"SCOTTISH GENERAL INSURANCE COMPANY,LIMITED<"
NF001438,1,C,0006,0013,GA BONUS PLC<
NF001440,1, ,0004,0024,AVIS RENT A CAR LIMITED<
NF001441,1,C,0005,0035,MARITIME INSURANCE COMPANY LIMITED<
NF001454,1,C,0004,0031,BLACKFRIARS INSURANCES LIMITED<
NF001459,1, ,0011,0052,NATIONAL VULCAN ENGINEERING INSURANCE GROUP LIMITED<
NF001460,1,C,0000,0024,SNARE & CLAYTON LIMITED<
NF001462,1,C,0009,0040,"GENERAL SURETY & GUARANTEE CO., LIMITED<"
NF001464,1,C,0003,0024,TRAFALGAR INSURANCE PLC<
NF001477,1,C,0008,0028,PREMIER BRANDS U.K. LIMITED<
NF001480,1,C,0000,0039,CONGREGATIONAL & GENERAL INSURANCE PLC<
NF001481,1,C,0011,0039,ROYAL + SUN ALLIANCE LIFE HOLDINGS LTD<
NF001492,1, ,0000,0027,KENT PLASTICS U.K. LIMITED<
NF001495,1,C,0000,0020,AUSTIN REED LIMITED<
NF001498,1,C,0000,0032,JOHN LAING CONSTRUCTION LIMITED<
NF001499,1,C,0003,0040,WALSALL ELECTRICAL DISTRIBUTORS LIMITED<
NF001503,1,C,0001,0027,FORT HILL AIRCRAFT LIMITED<
NF001507,1,C,0000,0027,BUSH MURPHY EXPORT LIMITED<
NF001518,1,C,0000,0058,INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS IN IRELAND -THE<
NF001523,1, ,0007,0018,LONGVILLE LIMITED<
NF001553,1, ,0020,0025,MARKS AND SPENCER P.L.C.<
NF001555,1,C,0000,0024,OPINION SURVEYS LIMITED<
NF001557,1,C,0007,0050,SUN ALLIANCE AND LONDON ASSURANCE COMPANY LIMITED<
NF001559,1,C,0005,0047,RELIANCE MARINE INSURANCE COMPANY LIMITED-THE.<
NF001560,1, ,0019,0019,AER LINGUS LIMITED<
NF001562,1,C,0004,0027,J.&P. COATS (U.K.) LIMITED<
NF001575,1,C,0000,0031,CUNA MUTUAL INSURANCE SOCIETY.<
NF001576,1,C,0000,0028,TRANSFLASH MCGREGOR LIMITED<
NF001578,1,C,0000,0027,"L.G. HARRIS & CO., LIMITED<"
NF001580,1,C,0012,0029,T.S.B. TRUST COMPANY LIMITED<
NF001583,1,C,0000,0030,THOMAS BOAG & COMPANY LIMITED<
NF001591,1,C,0003,0044,VAPORMATIC  COMPANY (IRELAND) LIMITED - THE<
NF001593,1,C,0000,0038,COMBINED INSURANCE COMPANY OF AMERICA<
NF001607,1,C,0000,0036,SHERWOOD MEDICAL INDUSTRIES LIMITED<
NF001608,1,C,0007,0037,PENSIONS MANAGEMENT (S.W.F.) LIMITED<
NF001618,1,C,0000,0052,CLERICAL MEDICAL AND GENERAL LIFE ASSURANCE SOCIETY<
NF001620,1,C,0000,0031,SHIPTON COMMUNICATIONS LIMITED<
NF001621,1,C,0002,0021,ARJO WIGGINS LIMITED<
NF001636,1, ,0012,0025,DUN & BRADSTREET LIMITED<
NF001639,1, ,0000,0039,"DAILY MIRROR NEWSPAPERS, LIMITED - THE<"
NF001646,1,C,0010,0043,AIB CAPITAL MARKETS PUBLIC LIMITED COMPANY<
NF001647,1,C,0000,0033,BARIC COMPUTING SERVICES LIMITED<
NF001652,1,C,0012,0055,ECCLESIASTICAL INSURANCE OFFICE PUBLIC LIMITED COMPANY<
NF001661,1,C,0000,0035,BOASE SPINNING COMPANY LIMITED THE<
NF001662,1,C,0007,0031,UNITED DOMINIONS TRUST LIMITED<
NF001672,1,C,0010,0040,BANK OF IRELAND TRUSTEE COMPANY LIMITED<
NF001691,1,C,0006,0017,BOOTS UK LIMITED<
NF001692,1,C,0003,0047,CEMENTATION SKANSKA (NORTHERN IRELAND) LIMITED<
NF001699,1, ,0000,0050,CHURCH & GENERAL INSURANCE PUBLIC LIMITED COMPANY<
NF001700,1,C,0000,0032,SCOTTISH LIFE ASSURANCE COMPANY<
NF001705,1,C,0005,0012,BHS LIMITED<
NF001708,1,C,0007,0032,HSBC TRUST COMPANY (UK) LIMITED<
NF001709,1,C,0000,0024,SHIPTON TELSTOR LIMITED<
NF001713,1,C,0000,0039,WARDELL ROBERTS PUBLIC LIMITED COMPANY<
NF001716,1,C,0000,0028,PLESSEY COMPANY LIMITED-THE<
NF001722,1,C,0000,0032,NATIONAL HOUSE BUILDING COUNCIL<
NF001723,1,C,0008,0038,GUARDIAN ROYAL EXCHANGE ASSURANCE PLC<
NF001733,1, ,0011,0050,SUN LIFE ASSURANCE COMPANY OF CANADA (UK) LIMITED<
NF001734,1,C,0004,0037,ABBEY LIFE ASSURANCE COMPANY LIMITED<
NF001740,1, ,0005,0015,SONOCO LIMITED<
NF001744,1,C,0013,0008,STC PLC<
NF001756,1,C,0004,0038,J.P. MORGAN FLEMING MARKETING LIMITED<
NF001757,1,C,0011,0036,J.P. MORGAN FLEMING (FUNDS) LIMITED<
NF001758,1,C,0000,0047,EUROPEAN & GENERAL EXPRESS COMPANY LIMITED-THE<
NF001759,1,C,0014,0023,CONOCOPHILLIPS LIMITED<
NF001771,1,C,0006,0025,HEXAGON SERVICES LIMITED<
NF001775,1,C,0005,0016,VESTRIC LIMITED<
NF001779,1,C,0008,0034,RECKITT & COLMAN PRODUCTS LIMITED<
NF001781,1, ,0004,0019,GAEL LINN TEORANTA<
NF001782,1,C,0000,0023,JERSEY-KAPWOOD LIMITED<
NF001789,1,C,0013,0015,SAXONE LIMITED<
NF001797,1, ,0006,0036,SUN ALLIANCE & LONDON INSURANCE PLC<
NF001801,1,C,0010,0020,CANADA LIFE LIMITED<
NF001806,1,C,0009,0032,SUN LIFE UNIT ASSURANCE LIMITED<
NF001809,1,C,0010,0018,SERVISAIR LIMITED<
NF001812,1,C,0000,0017,LLOYDS BANK PLC.<
NF001813,1,C,0005,0047,COLONIAL MUTUAL LIFE (UNIT ASSURANCES) LIMITED<
NF001820,1, ,0008,0037,SUN ALLIANCE FUND MANAGEMENT LIMITED<
NF001821,1,C,0003,0037,BURTON'S GOLD MEDAL BISCUITS LIMITED<
NF001825,1,C,0014,0023,ALLIED IRISH BANKS PLC<
NF001827,1,C,0006,0043,FORWARD ASSET LEASING DECEMBER (C) LIMITED<
NF001829,1,C,0008,0014,VUOTO LIMITED<
NF001842,1,C,0007,0032,GRE PENSIONS MANAGEMENT LIMITED<
NF001843,1,C,0001,0034,SAVE AND PROSPER PENSIONS LIMITED<
NF001844,1,C,0009,0021,FLEMING LIFE LIMITED<
NF001853,1,C,0000,0014,MAROT LIMITED<
NF001856,1,C,0008,0035,SAVE AND PROSPER INSURANCE LIMITED<
NF001860,1,C,0008,0065,RIO TINTO FINANCE & EXPLORATION PLC **** DISSOLVED 16/09/96 ****<
NF001863,1,C,0003,0027,GOUDSE SCHADEVERZEKERINGEN<
NF001865,1,C,0000,0043,LEGAL AND GENERAL (UNIT ASSURANCE) LIMITED<
NF001866,1,C,0000,0024,DAN WUILLE & CO LIMITED<
NF001872,1,C,0012,0030,THREADNEEDLE PENSIONS LIMITED<
NF001873,1, ,0003,0037,ENDSLEIGH INSURANCE SERVICES LIMITED<
NF001874,1, ,0006,0031,WESLEY PENTLAND TRAVEL LIMITED<
NF001884,1,C,0006,0037,CANADA LIFE IRISH OPERATIONS LIMITED<
NF001886,1,C,0004,0040,GENERAL ACCIDENT LIFE ASSURANCE LIMITED<
NF001894,1,C,0005,0034,MERCANTILE CREDIT COMPANY LIMITED<
NF001902,1,C,0000,0027,NORTERN LUBRICANTS LIMITED<
NF001910,1,C,0008,0028,PRUDENTIAL PENSIONS LIMITED<
NF001913,1,C,0004,0036,PEARL ASSURANCE (UNITFUNDS) LIMITED<
NF001918,1,C,0000,0027,WESLEYAN ASSURANCE SOCIETY<
NF001933,1,C,0011,0023,THORN LIGHTING LIMITED<
NF001935,1, ,0019,0025,BIRDS EYE WALL'S LIMITED<
NF001942,1,C,0000,0039,CONFEDERATION FUNDS MANAGEMENT LIMITED<
NF001943,1,C,0000,0051,CONFEDERATION LIFE INSURANCE COMPANY (U.K) LIMITED<
NF001945,1,C,0000,0016,CADBURY LIMITED<
NF001948,1,C,0000,0022,DICK BEARINGS LIMITED<
NF001949,1,C,0000,0026,WINDSOR NUTRITION LIMITED<
NF001955,1,C,0000,0030,SIDNEY BALCOMBE & CO. LIMITED<
NF001958,1,C,0005,0034,HILTI (FASTENING SYSTEMS) LIMITED<
NF001969,1,C,0000,0058,LEGAL AND GENERAL ASSURANCE (PENSIONS MANAGEMENT) LIMITED<
NF001970,1,C,0005,0034,COLBORN - DAWES NUTRITION LIMITED<
NF001976,1,C,0013,0027,FORD MOTOR COMPANY LIMITED<
NF001982,1,C,0004,0021,SURETY TRUST LIMITED<
NF001984,1,C,0003,0040,INVESTMENT BANK OF IRELAND LIMITED -THE<
NF001989,1,C,0010,0047,GENERAL ACCIDENT LINKED LIFE ASSURANCE LIMITED<
NF002000,1,C,0004,0036,STANDARD LIFE PENSION FUNDS LIMITED<
NF002014,1,C,0000,0027,MOURNE FINANCE CO. LIMITED<
NF002018,1,C,0012,0020,THOMAS COOK LIMITED<
NF002027,1,C,0000,0021,COUNTRY INNS LIMITED<
NF002038,1,C,0003,0022,NPI ANNUITIES LIMITED<
NF002039,1,C,0000,0032,PIONEER CONCRETE (U.K.) LIMITED<
NF002041,1, ,0011,0021,ASSETFINANCE LIMITED<
NF002043,1,C,0006,0043,FORWARD ASSET LEASING DECEMBER (D) LIMITED<
NF002054,1,C,0006,0047,PEARL ASSURANCE (UNIT LINKED PENSIONS) LIMITED<
NF002055,1, ,0006,0016,PANDORO LIMITED<
NF002057,1,C,0000,0031,WENDACREST ENGINEERING LIMITED<
NF002062,1,C,0005,0024,RENTOKIL INITIAL UK LTD<
NF002066,1,C,0005,0030,NORWICH GENERAL TRUST LIMITED<
NF002067,1,C,0004,0039,NORWICH UNION ASSET MANAGEMENT LIMITED<
NF002073,1,C,0003,0015,FOSROC LIMITED<
NF002084,1,C,0002,0034,LONDON LIFE MANAGED FUNDS LIMITED<
NF002090,1,C,0007,0043,FORWARD ASSET LEASING DECEMBER (A) LIMITED<
NF002092,1,C,0002,0017,BIDSTEAD LIMITED<
NF002096,1,C,0008,0035,HSBC UNIT TRUST MANAGEMENT LIMITED<
NF002103,1, ,0008,0028,ULSTER BANK IRELAND LIMITED<
NF002116,1,C,0014,0028,ALLIED DUNBAR ASSURANCE PLC<
NF002118,1,C,0007,0038,CANADA LIFE MANAGEMENT (U.K.) LIMITED<
NF002119,1, ,0000,0019,SHELL U.K. LIMITED<
NF002123,1,C,0004,0033,ULSTER BANK DUBLIN TRUST COMPANY<
NF002127,1,C,0006,0035,GEC ALSTHOM TURBINE GENERATORS LTD<
NF002128,1,C,0009,0018,BP OIL UK LIMITED<
NF002143,1,C,0004,0018,NWS TRUST LIMITED<
NF002146,1,C,0019,0036,CAPITAL BANK PUBLIC LIMITED COMPANY<
NF002150,1,C,0004,0071,"HERITABLE SECURITIES AND MORTGAGE INVESTMENT ASSOCIATION, LIMITED-THE.<"
NF002153,1,C,0006,0039,CARAVANS INTERNATIONAL FINANCE LIMITED<
NF002158,1,C,0000,0020,AIB FINANCE LIMITED<
NF002171,1,C,0011,0045,BARCLAYS MERCANTILE BUSINESS FINANCE LIMITED<
NF002175,1, ,0015,0008,RFS LTD<
NF002183,1,C,0002,0047,SCOTTISH AMICABLE PENSIONS INVESTMENTS LIMITED<
NF002187,1, ,0007,0036,BMW FINANCIAL SERVICES (GB) LIMITED<
NF002193,1,C,0008,0039,MIDLAND MONTAGU LEASING (U.K.) LIMITED<
NF002203,1, ,0003,0044,FORTH AND FOYLE (ERECTION SERVICES) LIMITED<
NF002205,1,C,0001,0042,UNITED FRIENDLY GENERAL INSURANCE LIMITED<
NF002208,1, ,0005,0015,ROBINS AHW LTD<
NF002214,1,C,0000,0028,CONDER CONSTRUCTION LIMITED<
NF002215,1,C,0000,0039,BRITISH STEAM SPECIALTIES LIMITED-THE.<
NF002218,1,C,0004,0037,ANGLO FRENCH FINANCE COMPANY LIMITED<
NF002221,1,C,0004,0031,LLOYDS BOWMAKER HIRING LIMITED<
NF002222,1,C,0006,0023,V.A.G. FINANCE LIMITED<
NF002224,1,C,0006,0039,EXPRESS FOODS NORTHERN IRELAND LIMITED<
NF002225,1,C,0000,0034,INITIAL CONTRACT SERVICES LIMITED<
NF002229,1,C,0005,0048,COLONIAL MUTUAL LIFE (PENSION ANNUITIES)LIMITED<
NF002249,1, ,0000,0036,SCOBIE AND JUNIOR (IRELAND) LIMITED<
NF002251,1,C,0000,0042,LEGAL AND GENERAL (UNIT PENSIONS) LIMITED<
NF002255,1,C,0005,0026,LISTER INDUSTRIAL LIMITED<
NF002261,1,C,0000,0035,SERVIS DOMESTIC APPLIANCES LIMITED<
NF002265,1,C,0010,0012,AVX LIMITED<
NF002267,1,C,0003,0046,ENCYCLOPEDIA BRITANNICA INTERNATIONAL LIMITED<
NF002270,1,C,0004,0040,LOMBARD NORTH CENTRAL WHEELEASE LIMITED<
NF002271,1,C,0002,0038,LONDON LIFE LINKED ASSURANCES LIMITED<
NF002274,1, ,0005,0025,SELECTIVE TRAVEL LIMITED<
NF002275,1, ,0000,0033,BRITISH BROADCASTING CORPORATION<
NF002277,1,C,0003,0013,F.T. LIMITED<
NF002283,1,C,0010,0042,OLD MUTUAL LIFE ASSURANCE COMPANY LIMITED<
NF002284,1,C,0000,0023,JONAS WOODHEAD LIMITED<
NF002286,1,C,0009,0027,BLACKWOOD HODGE UK LIMITED<
NF002290,1, ,0012,0029,AEGON FUND MANAGEMENT UK LTD<
NF002291,1, ,0007,0043,SCOTTISH EQUITABLE (MANAGED FUNDS) LIMITED<
NF002295,1,C,0006,0036,SCOTTISH EQUITABLE TRUSTEES LIMITED<
NF002296,1,C,0000,0018,SOMEWATCH LIMITED<
NF002308,1, ,0003,0015,ONEIDA LIMITED<
NF002309,1,C,0000,0024,KINGSNORTH BANK LIMITED<
NF002319,1,C,0000,0034,T&T TOWN AND COUNTRY CARS LIMITED<
NF002322,1,C,0000,0039,LIBERTY LIFE ASSURANCE COMPANY LIMITED<
NF002324,1,C,0004,0021,RSE SANDBACH LIMITED<
NF002325,1,C,0011,0037,SUN LIFE PENSIONS MANAGEMENT LIMITED<
NF002329,1,L,0001,0017,STRELITZ LIMITED<
NF002334,1,C,0000,0026,TEMORA PROPERTIES LIMITED<
NF002335,1,C,0005,0026,COOPER-AVON TYRES LIMITED<
NF002337,1,C,0005,0035,HILL SAMUEL LIFE ASSURANCE LIMITED<
NF002339,1,C,0011,0034,GRE LINKED LIFE ASSURANCE LIMITED<
NF002351,1,C,0012,0045,BARCLAYS MERCANTILE HIGHLAND FINANCE LIMITED<
NF002359,1,C,0005,0034,DIGITAL EQUIPMENT COMPANY LIMITED<
NF002362,1,C,0020,0030,NATIONAL WESTMINSTER BANK PLC<
NF002367,1,C,0000,0040,P&O EUROPEAN FERRIES (HOLIDAYS) LIMITED<
NF002368,1,C,0000,0029,TOWNSEND CAR FERRIES LIMITED<
NF002369,1,C,0005,0017,GALLAHER LIMITED<
NF002371,1, ,0000,0031,ROYAL INSURANCE (U.K.) LIMITED<
NF002374,1,C,0008,0031,SUN LIFE UNIT SERVICES LIMITED<
NF002375,1,C,0003,0040,MCNICHOLAS CONSTRUCTION COMPANY LIMITED<
NF002377,1,C,0000,0025,EUROPEAN FERRIES LIMITED<
NF002379,1,C,0002,0021,CARTRANSPORT LIMITED<
NF002381,1,C,0003,0024,RETAIL PRODUCTS LIMITED<
NF002382,1,C,0000,0030,NICHOLAS O'DWYER AND PARTNERS<
NF002385,1,C,0000,0029,LUCKNOW DEVELOPMENTS LIMITED<
NF002392,1,C,0000,0026,HEWLETT - PACKARD LIMITED<
NF002396,1,C,0000,0015,LISNEY AND SON<
NF002398,1, ,0005,0026,M.F.I. PROPERTIES LIMITED<
NF002399,1,L,0011,0020,MFI EDGWARE LIMITED<
NF002402,1,C,0007,0043,MIDLAND MONTAGU INDUSTRIAL LEASING LIMITED<
NF002403,1,C,0012,0040,SCOTTISH WIDOWS FUND MANAGEMENT LIMITED<
NF002410,1,C,0005,0038,LOMBARD NORTH CENTRAL LEASING LIMITED<
NF002412,1, ,0003,0018,THERMOMAX LIMITED<
NF002415,1,C,0000,0044,W WATERS AND SON (TRADE PROTECTION) LIMITED<
NF002418,1,C,0009,0030,P.S.A. CREDIT COMPANY LIMITED<
NF002419,1,C,0009,0027,NESTLE COMPANY LIMITED THE<
NF002420,1, ,0004,0030,ABX LOGISTICS IRELAND LIMITED<
NF002422,1,C,0000,0026,A. MCFADDEN & CO. LIMITED<
NF002423,1,C,0006,0044,FORWARD ASSET LEASING SEPTEMBER (A) LIMITED<
NF002424,1,C,0007,0040,MIDLAND MONTAGU LEASING (B S H) LIMITED<
NF002425,1,C,0007,0047,MIDLAND MONTAGU EQUIPMENT FINANCE(U K) LIMITED<
NF002427,1,C,0008,0026,BM DORMANT (NO.6) LIMITED<
NF002429,1, ,0002,0031,SCRABO HEALTH PRODUCTS LIMITED<
NF002430,1,C,0005,0036,CARRINGTON VIYELLA GARMENTS LIMITED<
NF002444,1,C,0006,0038,MERCANTILE FINANCIAL SERVICES LIMITED<
NF002450,1,C,0003,0033,UNITED DOMINIONS LEASING LIMITED<
NF002454,1,C,0004,0029,HERCLOSE INVESTMENTS LIMITED<
NF002457,1,C,0003,0030,FEEDWELL ANIMAL FOODS LIMITED<
NF002459,1,C,0000,0042,BUSINESS COMPUTERS IRELAND (1976) LIMITED<
NF002462,1,C,0003,0042,LLOYDS BOWMAKER EQUIPMENT LEASING LIMITED<
NF002463,1,C,0000,0024,PALMER & HARVEY LIMITED<
NF002465,1,C,0000,0032,TRUSTHOUSE FORTE HOTELS LIMITED<
NF002467,1,C,0006,0032,EUROPEAN COMPONENTS CORPORATION<
NF002469,1,C,0006,0020,HOLEMASTERS LIMITED<
NF002470,1,R,0000,0018,JEEVEPORT LIMITED<
NF002472,1,C,0007,0023,SAVE PETROLEUM LIMITED<
NF002476,1, ,0006,0022,S.S.L. RETAIL LIMITED<
NF002479,1, ,0006,0042,ULSTER INVESTMENT BANK (NOMINEES) LIMITED<
NF002482,1,C,0005,0024,TSB UNIT TRUSTS LIMITED<
NF002488,1, ,0009,0027,L E PRITCHITT & CO LIMITED<
NF002492,1, ,0005,0035,ROBERT HORNE PAPER COMPANY LIMITED<
NF002498,1,C,0003,0027,ALBERT AND COMPANY LIMITED<
NF002499,1, ,0008,0023,PRIMARK STORES LIMITED<
NF002501,1,C,0004,0028,BLACKSTAFF TEXTILES LIMITED<
NF002502,1,C,0000,0022,LINK LINE EUROPA B.V.<
NF002506,1,C,0000,0033,MARTIN'S COACHES (CAVAN) LIMITED<
NF002507,1, ,0002,0033,IMPERIAL TOBACCO TRADING LIMITED<
NF002508,1,C,0004,0028,ERNE FREIGHT (U.K.) LIMITED<
NF002511,1,C,0000,0046,UNITED TECHNOLOGIES AUTOMOTIVE (U.K.) LIMITED<
NF002512,1,C,0003,0032,BIRDS GROUPAGE SERVICES LIMITED<
NF002516,1, ,0000,0031,PHILIP N.SHAFFREY AND PARTNERS<
NF002517,1,C,0000,0019,BOYS' BRIGADE -THE<
NF002518,1, ,0001,0026,WIJSMULLER MARINE LIMITED<
NF002519,1,C,0003,0030,CROSSHAVEN GROUP (UK) LIMITED<
NF002521,1,C,0002,0034,PYEROY (NORTHERN IRELAND) LIMITED<
NF002527,1, ,0004,0061,INSTITUTE OF ACCOUNTING TECHNICIANS IN IRELAND LIMITED - THE<
NF002529,1,C,0010,0011,FISONS PLC<
NF002533,1, ,0000,0018,CLEANAWAY LIMITED<
NF002535,1,C,0002,0030,UK PROVIDENT PENSIONS LIMITED<
NF002536,1,C,0011,0028,DALGETY AGRICULTURE LIMITED<
NF002537,1,C,0000,0027,ELAN INTERNATIONAL LIMITED<
NF002539,1,C,0000,0031,JAMES MCNAUGHTON PAPER LIMITED<
NF002542,1,C,0008,0033,"COSALT ROPE, NET & TWINE LIMITED<"
NF002544,1, ,0007,0017,PROTALIS LIMITED<
NF002546,1, ,0000,0038,ANGLIA & GENERAL DEVELOPMENTS LIMITED<
NF002549,1,C,0004,0031,BRITISH TELECOMMUNICATIONS PLC<
NF002551,1,C,0000,0016,AIR VAC LIMITED<
NF002552,1,C,0000,0032,GENERAL BINDING COMPANY LIMITED<
NF002554,1, ,0003,0027,ALMIRA INVESTMENTS LIMITED<
NF002556,1,C,0010,0028,NEW HOLLAND FINANCE LIMITED<
NF002562,1,C,0011,0031,PRUDENTIAL UNIT TRUSTS LIMITED<
NF002563,1,C,0005,0016,RUMENCO LIMITED<
NF002567,1,C,0005,0024,LLOYDS BOWMAKER LIMITED<
NF002568,1,C,0003,0032,LLOYDS BOWMAKER LEASING LIMITED<
NF002571,1,C,0003,0033,METRO POSTER ADVERTISING LIMITED<
NF002575,1,C,0003,0071,INDUSTRIAL AND COMMERCIAL PROPERTY REALISATION AND DEVELOPMENT LIMITED<
NF002576,1,C,0003,0030,TSB INSURANCE BROKERS LIMITED<
